Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Gmag,G_BPmag,G_RPmag,B_Tmag,V_Tmag,Jmag,Hmag,Ksmag
0.0021304,-0.86,9.5,1.2285883427,26.8911266327,1.227,1.088,3.7312,3.316,3,0.0,0.517,0.0,0.0,0.0,0.0,0.0,-1,-2.04e-12,0.0,0.7441,0.2537,0.0003654,0.0001179,0.0009491,-1.0,0.002166,2.05,2.005,2.359,1.479,2.957,2.296,0.838,0.445,0.382
0.00223,-0.84,9.5,0.0900000036,25.5449466705,0.09,-3.266,3.4319,5.338,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.87e-17,0.0,0.7445,0.2532,0.0004161,0.0001122,0.001018,-1.0,0.002314,12.936,14.3,17.075,12.976,19.789,17.156,10.78,10.415,10.254
0.00223,-0.84,9.5,0.09362977,25.6170330048,0.094,-3.182,3.4438,5.318,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.93e-17,0.0,0.7444,0.2533,0.0004161,0.0001122,0.001018,-1.0,0.002314,12.725,14.002,16.542,12.702,19.131,16.607,10.604,10.207,10.041
0.00223,-0.84,9.5,0.0993090346,25.7175102234,0.099,-3.056,3.4614,5.289,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.96e-17,0.0,0.7443,0.2534,0.0004161,0.0001122,0.001018,-1.0,0.002314,12.411,13.554,15.738,12.296,18.152,15.782,10.346,9.905,9.727
0.00223,-0.84,9.5,0.1179271117,25.9689121246,0.118,-2.791,3.4936,5.226,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.45e-16,0.0,0.7438,0.2539,0.0004161,0.0001122,0.001018,-1.0,0.002314,11.748,12.643,14.277,11.485,16.411,14.293,9.786,9.288,9.093
0.00223,-0.84,9.5,0.1365451813,26.1417961121,0.136,-2.609,3.5126,5.183,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.15e-16,0.0,0.7434,0.2542,0.0004161,0.0001122,0.001018,-1.0,0.002314,11.292,12.049,13.439,10.954,15.416,13.444,9.39,8.87,8.669
0.00223,-0.84,9.5,0.1551632732,26.2670097351,0.155,-2.471,3.5249,5.15,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.88e-16,0.0,0.7431,0.2546,0.0004161,0.0001122,0.001018,-1.0,0.002314,10.947,11.621,12.883,10.566,14.76,12.883,9.084,8.553,8.35
0.00223,-0.84,9.5,0.1923994422,26.4345569611,0.192,-2.267,3.5404,5.101,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.38e-16,0.0,0.7426,0.2551,0.0004161,0.0001122,0.001018,-1.0,0.002314,10.437,11.016,12.149,10.007,13.9,12.143,8.619,8.078,7.875
0.00223,-0.84,9.5,0.2389446199,26.5606613159,0.238,-2.074,3.5529,5.052,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.48e-16,0.0,0.7421,0.2556,0.0004161,0.0001122,0.001018,-1.0,0.002314,9.954,10.464,11.511,9.491,13.168,11.501,8.174,7.625,7.422
0.00223,-0.84,9.5,0.2854898274,26.6399345398,0.284,-1.918,3.562,5.01,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.89e-16,0.0,0.7418,0.2559,0.0004161,0.0001123,0.001018,-1.0,0.002314,9.564,10.026,11.016,9.078,12.609,11.003,7.812,7.258,7.054
0.00223,-0.84,9.5,0.30768013,26.6679897308,0.307,-1.848,3.5656,4.987,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.03e-15,0.0,0.743,0.2547,0.0004161,0.0001123,0.001018,-1.0,0.002314,9.39,9.835,10.804,8.897,12.373,10.789,7.65,7.092,6.889
0.00223,-0.84,9.5,0.3320350051,26.693775177,0.331,-1.776,3.5693,4.964,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.2e-15,0.0,0.744,0.2536,0.0004161,0.0001123,0.001018,-1.0,0.002314,9.211,9.639,10.587,8.71,12.132,10.571,7.482,6.922,6.718
0.00223,-0.84,9.5,0.3785802126,26.7324123383,0.378,-1.636,3.5782,4.916,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.64e-15,0.0,0.7449,0.2528,0.0004161,0.0001122,0.001018,-1.0,0.002314,8.861,9.249,10.154,8.342,11.643,10.133,7.158,6.591,6.39
0.00223,-0.84,9.5,0.3943255842,26.7430858612,0.393,-1.584,3.5825,4.899,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.85e-15,0.0,0.7449,0.2528,0.0004161,0.0001122,0.001018,-1.0,0.002314,8.731,9.102,9.986,8.205,11.45,9.964,7.04,6.471,6.271
0.00223,-0.84,9.5,0.4251254499,26.76130867,0.424,-1.489,3.5903,4.868,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.31e-15,0.0,0.745,0.2527,0.0004161,0.0001122,0.001018,-1.0,0.002314,8.491,8.831,9.679,7.953,11.095,9.652,6.824,6.249,6.053
0.00223,-0.84,9.5,0.450245887,26.7740249634,0.449,-1.398,3.5995,4.839,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.85e-15,0.0,0.745,0.2527,0.0004161,0.0001122,0.001018,-1.0,0.002314,8.266,8.572,9.381,7.715,10.743,9.349,6.622,6.042,5.855
0.00223,-0.84,9.5,0.471670568,26.7836227417,0.471,-1.325,3.6069,4.816,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-3.38e-15,0.0,0.745,0.2527,0.0004161,0.0001122,0.001018,-1.0,0.002314,8.083,8.364,9.143,7.524,10.457,9.107,6.458,5.871,5.695
0.00223,-0.84,9.5,0.5182157755,26.8013057709,0.518,-1.151,3.6297,4.773,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.07e-15,0.0,0.7485,0.2492,0.0004093,0.0001104,0.001002,-1.0,0.002262,7.647,7.854,8.543,7.069,9.721,8.495,6.08,5.476,5.335
0.00223,-0.84,9.5,0.564760983,26.815612793,0.564,-0.973,3.6576,4.745,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.54e-15,0.0,0.7549,0.2429,0.0004009,0.0001082,0.0009812,-1.0,0.002214,7.203,7.315,7.892,6.606,8.895,7.833,5.713,5.137,5.03
0.00223,-0.84,9.5,0.6113061309,26.8273963928,0.611,-0.807,3.6845,4.721,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.09e-14,0.0,0.7566,0.2412,0.0003986,0.0001076,0.0009758,-1.0,0.002201,6.788,6.819,7.304,6.18,8.155,7.236,5.385,4.874,4.786
0.00223,-0.84,9.5,0.6245321035,26.8303718567,0.624,-0.762,3.6919,4.714,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.21e-14,0.0,0.7572,0.2406,0.0003978,0.0001074,0.000974,-1.0,0.002203,6.674,6.684,7.148,6.063,7.96,7.078,5.298,4.811,4.726
0.00223,-0.84,9.5,0.657851398,26.8372459412,0.658,-0.65,3.7098,4.697,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.55e-14,0.0,0.7587,0.2391,0.0003959,0.0001069,0.0009694,-1.0,0.002199,6.395,6.367,6.784,5.786,7.515,6.714,5.085,4.649,4.573
0.00223,-0.84,9.5,0.6783828139,26.8410892487,0.678,-0.583,3.7206,4.687,1,0.0,0.544,0.0,0.0,0.0,0.0,0.0,-1,-1.81e-14,0.0,0.7598,0.238,0.0003938,0.0001064,0.0009659,-1.0,0.002198,6.228,6.183,6.574,5.625,7.257,6.505,4.961,4.553,4.482
0.00223,-0.84,9.5,0.7058443427,26.845823288,0.706,-0.496,3.7345,4.673,1,0.0,0.543,0.0,0.0,0.0,0.0,0.0,-1,-2.2e-14,0.0,0.7613,0.2365,0.0003909,0.0001059,0.0009611,-1.0,0.002198,6.01,5.949,6.309,5.419,6.936,6.246,4.8,4.427,4.361
0.00223,-0.84,9.5,0.7172372937,26.847661972,0.717,-0.461,3.74,4.666,1,0.0,0.542,0.0,0.0,0.0,0.0,0.0,-1,-2.38e-14,0.0,0.762,0.2358,0.000389,0.0001056,0.0009586,-1.0,0.002194,5.922,5.855,6.204,5.336,6.808,6.143,4.735,4.375,4.312
0.00223,-0.84,9.5,0.7511330843,26.8527488708,0.751,-0.358,3.7558,4.647,1,0.0,0.538,0.0,0.0,0.0,0.0,0.0,-1,-3.01e-14,0.0,0.7643,0.2335,0.0003834,0.0001046,0.0009508,-1.0,0.002149,5.666,5.591,5.905,5.104,6.452,5.851,4.548,4.219,4.165
0.00223,-0.84,9.5,0.7538372874,26.8531303406,0.753,-0.35,3.7571,4.645,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-3.07e-14,0.0,0.7645,0.2333,0.000383,0.0001046,0.0009502,-1.0,0.002143,5.645,5.57,5.882,5.086,6.424,5.829,4.534,4.207,4.154
0.00223,-0.84,9.5,0.7800728083,26.8566837311,0.779,-0.273,3.767,4.623,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-3.69e-14,0.0,0.7673,0.2305,0.0003789,0.0001035,0.0009408,-1.0,0.002128,5.453,5.376,5.668,4.913,6.172,5.62,4.388,4.079,4.032
0.00223,-0.84,9.5,0.8018302321,26.8594226837,0.801,-0.211,3.7749,4.604,1,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-4.3e-14,0.0,0.77,0.2279,0.0003751,0.0001025,0.0009322,-1.0,0.002107,5.297,5.221,5.496,4.774,5.971,5.453,4.27,3.974,3.932
0.00223,-0.84,9.5,0.8357992768,26.8633670807,0.835,-0.114,3.7855,4.567,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-5.49e-14,0.0,0.7763,0.2216,0.0003664,0.0001002,0.0009109,-1.0,0.00206,5.055,4.981,5.236,4.557,5.672,5.199,4.081,3.803,3.767
0.00223,-0.84,9.5,0.8498231173,26.8648872375,0.849,-0.074,3.7897,4.552,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-6.07e-14,0.0,0.7793,0.2186,0.0003622,9.906e-05,0.0009009,-1.0,0.00206,4.956,4.883,5.131,4.469,5.552,5.096,4.003,3.733,3.699
0.00223,-0.84,9.5,0.8522364497,26.8651428223,0.851,-0.068,3.7903,4.549,1,0.0,0.536,0.0,0.0,0.0,0.0,0.0,-1,-6.17e-14,0.0,0.7798,0.2182,0.0003617,9.892e-05,0.0008996,-1.0,0.002063,4.939,4.867,5.113,4.454,5.531,5.079,3.989,3.72,3.687
0.00223,-0.84,9.5,0.877153039,26.8676872253,0.876,0.002,3.7972,4.52,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-7.39e-14,0.0,0.7843,0.2136,0.0003563,9.75e-05,0.0008871,-1.0,0.002051,4.766,4.696,4.93,4.298,5.324,4.899,3.851,3.594,3.564
0.00223,-0.84,9.5,0.897816062,26.8696708679,0.897,0.059,3.8028,4.495,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-8.57e-14,0.0,0.7879,0.2101,0.0003523,9.646e-05,0.0008781,-1.0,0.002049,4.623,4.555,4.779,4.169,5.155,4.751,3.737,3.49,3.463
0.00223,-0.84,9.5,0.899325192,26.8698120117,0.898,0.063,3.8032,4.493,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-8.66e-14,0.0,0.7879,0.21,0.0003524,9.647e-05,0.0008782,-1.0,0.002048,4.613,4.545,4.768,4.16,5.143,4.74,3.728,3.482,3.455
0.00223,-0.84,9.5,0.9204487205,26.8717250824,0.919,0.121,3.8088,4.468,1,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.01e-13,0.0,0.7885,0.2095,0.000353,9.669e-05,0.0008804,-1.0,0.002026,4.468,4.402,4.615,4.029,4.972,4.59,3.612,3.377,3.352
0.00223,-0.84,9.5,0.9395499825,26.8733692169,0.938,0.173,3.8138,4.444,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.15e-13,0.0,0.7888,0.2092,0.000354,9.698e-05,0.0008832,-1.0,0.001994,4.337,4.272,4.478,3.911,4.82,4.454,3.507,3.281,3.258
0.00223,-0.84,9.5,0.9458090067,26.8738918304,0.945,0.19,3.8154,4.437,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.21e-13,0.0,0.7888,0.2092,0.0003544,9.71e-05,0.0008843,-1.0,0.001996,4.295,4.23,4.433,3.872,4.77,4.41,3.472,3.249,3.227
0.00223,-0.84,9.5,0.9727290273,26.8760452271,0.972,0.264,3.8224,4.404,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.46e-13,0.0,0.7892,0.2088,0.0003543,9.71e-05,0.0008844,-1.0,0.002028,4.111,4.047,4.239,3.705,4.557,4.219,3.324,3.116,3.095
0.00223,-0.84,9.5,0.9938018322,26.8776359558,0.993,0.322,3.8278,4.377,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.69e-13,0.0,0.7891,0.2089,0.0003547,9.719e-05,0.0008853,-1.0,0.00204,3.966,3.903,4.087,3.572,4.389,4.068,3.206,3.01,2.99
0.00223,-0.84,9.5,0.9997578263,26.8780708313,0.999,0.338,3.8295,4.37,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.75e-13,0.0,0.7891,0.2089,0.0003547,9.719e-05,0.0008854,-1.0,0.002045,3.926,3.863,4.044,3.536,4.342,4.026,3.174,2.981,2.961
0.00223,-0.84,9.5,1.0230875015,26.8797187805,1.022,0.402,3.8358,4.341,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.02e-13,0.0,0.7888,0.2091,0.0003549,9.728e-05,0.0008861,-1.0,0.002051,3.765,3.703,3.874,3.39,4.157,3.858,3.046,2.867,2.847
0.00223,-0.84,9.5,1.0417948961,26.8809776306,1.04,0.454,3.8408,4.316,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.28e-13,0.0,0.7885,0.2095,0.0003554,9.74e-05,0.0008872,-1.0,0.001994,3.635,3.573,3.737,3.271,4.007,3.721,2.941,2.772,2.754
0.00223,-0.84,9.5,1.0445226431,26.8811569214,1.043,0.462,3.8416,4.313,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.31e-13,0.0,0.7885,0.2095,0.0003554,9.74e-05,0.0008872,-1.0,0.001987,3.616,3.554,3.717,3.255,3.985,3.702,2.926,2.759,2.741
0.00223,-0.84,9.5,1.0641733408,26.8824157715,1.063,0.516,3.8472,4.289,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.59e-13,0.0,0.7885,0.2095,0.0003554,9.741e-05,0.0008873,-1.0,0.002001,3.48,3.418,3.573,3.131,3.828,3.559,2.818,2.664,2.646
0.00223,-0.84,9.5,1.0823707581,26.8835353851,1.081,0.567,3.852,4.265,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-2.88e-13,0.0,0.7885,0.2095,0.0003556,9.746e-05,0.0008877,-1.0,0.002023,3.353,3.291,3.439,3.016,3.682,3.426,2.716,2.572,2.555
0.00223,-0.84,9.5,1.0897877216,26.88397789,1.088,0.588,3.8538,4.254,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.02e-13,0.0,0.7884,0.2096,0.0003558,9.749e-05,0.0008879,-1.0,0.002028,3.301,3.239,3.385,2.969,3.624,3.372,2.674,2.534,2.516
0.00223,-0.84,9.5,1.1058838367,26.8849163055,1.104,0.63,3.8572,4.232,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.29e-13,0.0,0.7886,0.2093,0.0003553,9.736e-05,0.0008868,-1.0,0.002046,3.195,3.133,3.274,2.871,3.504,3.261,2.585,2.453,2.435
0.00223,-0.84,9.5,1.1212521791,26.8857822418,1.119,0.671,3.8594,4.206,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.61e-13,0.0,0.7887,0.2093,0.0003549,9.726e-05,0.000886,-1.0,0.00199,3.093,3.03,3.167,2.774,3.392,3.155,2.495,2.367,2.349
0.00223,-0.84,9.5,1.1355102062,26.8865604401,1.133,0.708,3.8601,4.177,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-3.94e-13,0.0,0.7883,0.2097,0.0003553,9.737e-05,0.0008869,-1.0,0.002026,3.0,2.936,3.072,2.682,3.294,3.06,2.405,2.28,2.262
0.00223,-0.84,9.5,1.1377806664,26.8866825104,1.136,0.714,3.8601,4.172,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-4e-13,0.0,0.7882,0.2098,0.0003554,9.738e-05,0.000887,-1.0,0.002026,2.985,2.921,3.057,2.667,3.279,3.044,2.39,2.265,2.247
0.00223,-0.84,9.5,1.1473546028,26.8871898651,1.145,0.737,3.8594,4.149,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-4.24e-13,0.0,0.7881,0.2098,0.0003554,9.739e-05,0.0008871,-1.0,0.002023,2.927,2.861,2.998,2.606,3.221,2.985,2.328,2.202,2.183
0.00223,-0.84,9.5,1.1551903486,26.8875980377,1.153,0.757,3.8585,4.129,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-4.47e-13,0.0,0.7881,0.2099,0.0003554,9.737e-05,0.0008871,-1.0,0.002008,2.878,2.811,2.949,2.555,3.173,2.936,2.274,2.147,2.128
0.00223,-0.84,9.5,1.1683716774,26.8882713318,1.166,0.803,3.8625,4.104,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-4.95e-13,0.0,0.7881,0.2099,0.0003555,9.738e-05,0.0008873,-1.0,0.002019,2.762,2.695,2.827,2.449,3.041,2.815,2.18,2.061,2.043
0.00223,-0.84,9.5,1.1719571352,26.8884506226,1.17,0.828,3.8687,4.106,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-5.19e-13,0.0,0.7881,0.2099,0.0003555,9.738e-05,0.0008874,-1.0,0.001999,2.701,2.636,2.759,2.404,2.96,2.748,2.152,2.045,2.027
0.00223,-0.84,9.5,1.1732116938,26.8885135651,1.171,0.845,3.8738,4.109,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-5.36e-13,0.0,0.7881,0.2099,0.0003556,9.739e-05,0.0008875,-1.0,0.001993,2.659,2.595,2.711,2.376,2.902,2.701,2.137,2.041,2.023
0.00223,-0.84,9.5,1.1737781763,26.8885402679,1.172,0.857,3.8769,4.11,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-5.5e-13,0.0,0.788,0.21,0.0003556,9.739e-05,0.0008876,-1.0,0.001993,2.628,2.565,2.678,2.354,2.862,2.668,2.123,2.033,2.015
0.00223,-0.84,9.5,1.1740114689,26.8885536194,1.172,0.863,3.878,4.108,1,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-5.59e-13,0.0,0.788,0.21,0.0003556,9.74e-05,0.0008876,-1.0,0.001992,2.614,2.551,2.662,2.342,2.844,2.652,2.114,2.027,2.009
0.00223,-0.84,9.5,1.1790287495,26.8888015747,1.177,0.891,3.869,4.045,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-6.33e-13,0.0,0.7878,0.2102,0.0003559,9.746e-05,0.0008882,-1.0,0.001988,2.541,2.473,2.595,2.244,2.793,2.584,1.993,1.889,1.87
0.00223,-0.84,9.5,1.1857736111,26.889131546,1.184,0.918,3.8635,3.999,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-6.99e-13,0.0,0.7876,0.2104,0.0003562,9.754e-05,0.0008891,-1.0,0.001983,2.474,2.402,2.532,2.161,2.739,2.519,1.896,1.781,1.762
0.00223,-0.84,9.5,1.1909780502,26.889383316,1.189,0.938,3.859,3.963,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-7.53e-13,0.0,0.7874,0.2107,0.0003566,9.762e-05,0.0008899,-1.0,0.001988,2.424,2.35,2.485,2.099,2.701,2.471,1.822,1.699,1.679
0.00223,-0.84,9.5,1.1983441114,26.8897342682,1.196,0.967,3.85,3.901,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-8.49e-13,0.0,0.787,0.211,0.000357,9.773e-05,0.0008909,-1.0,0.001997,2.352,2.274,2.422,2.003,2.655,2.406,1.702,1.562,1.541
0.00223,-0.84,9.5,1.2038490772,26.8899936676,1.202,0.989,3.8398,3.84,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-9.44e-13,0.0,0.7868,0.2112,0.0003574,9.781e-05,0.0008917,-1.0,0.002002,2.298,2.216,2.379,1.923,2.633,2.36,1.595,1.434,1.412
0.00223,-0.84,9.5,1.2081444263,26.8901958466,1.206,1.005,3.8287,3.782,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.04e-12,0.0,0.7865,0.2115,0.0003578,9.793e-05,0.0008929,-1.0,0.002007,2.258,2.174,2.353,1.857,2.633,2.331,1.498,1.315,1.291
0.00223,-0.84,9.5,1.2116829157,26.8903598785,1.21,1.015,3.8167,3.724,2,0.0,0.534,0.0,0.0,0.0,0.0,0.0,-1,-1.13e-12,0.0,0.7858,0.2122,0.0003591,9.826e-05,0.0008957,-1.0,0.002013,2.232,2.147,2.345,1.803,2.655,2.318,1.411,1.203,1.177
0.00223,-0.84,9.5,1.2147897482,26.8905029297,1.213,1.019,3.8036,3.669,2,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.2e-12,0.0,0.7831,0.2149,0.0003642,9.963e-05,0.000908,-1.0,0.002034,2.223,2.138,2.357,1.765,2.703,2.326,1.337,1.102,1.072
0.00223,-0.84,9.5,1.216968298,26.8906021118,1.215,1.017,3.7928,3.629,2,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.25e-12,0.0,0.7797,0.2183,0.0003693,0.000101,0.0009202,-1.0,0.002056,2.228,2.145,2.382,1.748,2.763,2.347,1.29,1.033,0.999
0.00223,-0.84,9.5,1.2197057009,26.8907260895,1.218,1.004,3.777,3.579,2,0.0,0.535,0.0,0.0,0.0,0.0,0.0,-1,-1.28e-12,0.0,0.7738,0.2241,0.0003767,0.0001029,0.0009376,-1.0,0.002107,2.259,2.18,2.445,1.748,2.878,2.403,1.247,0.955,0.915
0.00223,-0.84,9.5,1.2234926224,26.8908977509,1.221,0.98,3.7549,3.517,2,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.29e-12,0.0,0.7591,0.2387,0.0003934,0.0001074,0.0009772,-1.0,0.002223,2.32,2.252,2.559,1.773,3.072,2.507,1.208,0.87,0.819
0.00223,-0.84,9.5,1.2274936438,26.891078949,1.225,0.994,3.7379,3.436,2,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.44e-12,0.0,0.7493,0.2484,0.0004034,0.0001101,0.001001,-1.0,0.002314,2.285,2.231,2.572,1.719,3.146,2.513,1.101,0.725,0.666
0.00223,-0.84,9.5,1.2280572653,26.8911037445,1.226,1.004,3.7367,3.421,3,0.0,0.537,0.0,0.0,0.0,0.0,0.0,-1,-1.5e-12,0.0,0.7486,0.2491,0.0004031,0.0001106,0.001002,-1.0,0.00231,2.259,2.206,2.55,1.691,3.129,2.489,1.069,0.69,0.63
0.00223,-0.84,9.5,1.2302590609,26.8912029266,1.228,1.052,3.7324,3.357,3,0.0,0.529,0.0,0.0,0.0,0.0,0.0,-1,-1.78e-12,0.0,0.7456,0.2521,0.0003963,0.000117,0.001005,-1.0,0.002258,2.14,2.092,2.444,1.569,3.039,2.381,0.933,0.542,0.481
0.0023342,-0.82,9.5,0.0900000036,25.5449466705,0.09,-3.27,3.4304,5.336,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.84e-17,0.0,0.7441,0.2534,0.0004398,0.0001186,0.001076,-1.0,0.002446,12.944,14.329,17.133,13.001,19.847,17.213,10.785,10.417,10.253
0.0023342,-0.82,9.5,0.0936792567,25.6179714203,0.094,-3.185,3.4423,5.316,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-5.91e-17,0.0,0.744,0.2535,0.0004398,0.0001186,0.001076,-1.0,0.002446,12.732,14.027,16.595,12.723,19.182,16.658,10.607,10.208,10.039
0.0023342,-0.82,9.5,0.0993630439,25.7184028625,0.099,-3.06,3.4599,5.286,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-7.92e-17,0.0,0.7439,0.2537,0.0004398,0.0001186,0.001076,-1.0,0.002446,12.419,13.58,15.793,12.317,18.206,15.836,10.35,9.908,9.728
0.0023342,-0.82,9.5,0.1180891171,25.9706935883,0.118,-2.794,3.4921,5.224,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.44e-16,0.0,0.7435,0.2541,0.0004398,0.0001186,0.001076,-1.0,0.002446,11.755,12.665,14.32,11.501,16.453,14.335,9.789,9.29,9.093
0.0023342,-0.82,9.5,0.1368151903,26.1438999176,0.137,-2.611,3.5111,5.181,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.14e-16,0.0,0.7431,0.2545,0.0004398,0.0001186,0.001076,-1.0,0.002446,11.298,12.068,13.475,10.968,15.452,13.479,9.392,8.872,8.67
0.0023342,-0.82,9.5,0.155541271,26.2691898346,0.155,-2.473,3.5235,5.148,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-2.86e-16,0.0,0.7428,0.2548,0.0004398,0.0001186,0.001076,-1.0,0.002446,10.953,11.637,12.913,10.578,14.792,12.913,9.085,8.555,8.351
0.0023342,-0.82,9.5,0.1929934323,26.4366226196,0.192,-2.268,3.5392,5.099,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-4.37e-16,0.0,0.7422,0.2553,0.0004398,0.0001186,0.001076,-1.0,0.002446,10.44,11.028,12.171,10.016,13.925,12.165,8.619,8.078,7.874
0.0023342,-0.82,9.5,0.2398085892,26.5624656677,0.239,-2.075,3.5518,5.05,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-6.46e-16,0.0,0.7417,0.2558,0.0004398,0.0001186,0.001076,-1.0,0.002446,9.957,10.474,11.528,9.498,13.189,11.519,8.173,7.624,7.421
0.0023342,-0.82,9.5,0.2866238058,26.6414928436,0.286,-1.919,3.5609,5.008,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-8.87e-16,0.0,0.7414,0.2562,0.0004398,0.0001186,0.001076,-1.0,0.002446,9.566,10.035,11.032,9.084,12.628,11.019,7.811,7.256,7.052
0.0023342,-0.82,9.5,0.3075134158,26.6677970886,0.307,-1.853,3.5643,4.987,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.02e-15,0.0,0.7426,0.255,0.0004398,0.0001186,0.001076,-1.0,0.002446,9.402,9.854,10.831,8.912,12.405,10.817,7.657,7.1,6.896
0.0023342,-0.82,9.5,0.3334389627,26.6951274872,0.333,-1.776,3.5682,4.961,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.21e-15,0.0,0.7437,0.2538,0.0004398,0.0001186,0.001076,-1.0,0.002446,9.211,9.645,10.6,8.713,12.149,10.584,7.478,6.918,6.714
0.0023342,-0.82,9.5,0.3802541494,26.7335968018,0.379,-1.635,3.5773,4.914,1,0.0,0.545,0.0,0.0,0.0,0.0,0.0,-1,-1.65e-15,0.0,0.7445,0.253,0.0004398,0.0001186,0.001076,-1.0,0.002446,8.858,9.252,10.161,8.342,11.654,10.141,7.152,6.586,6.384
